SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,GOODS_CREDIT_RATIO,EMPLOYMENT_YEARS,AGE_YEARS,TARGET
132881,Cash loans,F,N,N,1,85500.0,450000.0,13774.5,450000.0,"Spouse, partner",State servant,Secondary / secondary special,Civil marriage,House / apartment,0.00702,-15478,-380.0,-845.0,-4340,1,1,0,1,0,0,Laborers,3.0,2,2,THURSDAY,14,0,0,0,0,0,0,School,0.4115920392902035,0.6552588631227446,0.475849908720221,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,block of flats,0.0688,Panel,No,9.0,0.0,9.0,0.0,-1446.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.1611052631578947,1.0,1.0410958904109588,42.40547945205479,0
119427,Cash loans,F,N,N,0,135000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.018801,-14820,-947.0,-2601.0,-2800,1,1,0,1,0,0,Waiters/barmen staff,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Military,0.5059979305057544,0.796387431989231,0.5352762504724826,0.0619,0.0559,0.9796,0.0,0.1379,0.1667,0.0473,0.0507,0.0,0.063,0.058,0.9796,0.0,0.1379,0.1667,0.0484,0.0528,0.0,0.0625,0.0559,0.9796,0.0,0.1379,0.1667,0.0482,0.0516,0.0,block of flats,0.0446,Panel,No,1.0,0.0,1.0,0.0,-2341.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.594,0.2700666666666667,0.8938148015731141,2.5945205479452054,40.602739726027394,0
431085,Cash loans,F,N,Y,0,261000.0,1546020.0,42642.0,1350000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,-16396,-1124.0,-10485.0,-3940,1,1,0,1,0,0,Sales staff,1.0,2,2,MONDAY,13,0,0,0,0,0,0,Self-employed,0.5059979305057544,0.5216481815955045,0.4668640059537032,0.0732,0.0395,0.9836,0.08,0.069,0.3333,0.0478,0.0749,0.0043,0.0746,0.041,0.9836,0.0806,0.069,0.3333,0.0489,0.078,0.0046,0.0739,0.0395,0.9836,0.08,0.069,0.3333,0.0487,0.0762,0.0044,block of flats,0.071,Panel,No,0.0,0.0,0.0,0.0,-1508.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.923448275862069,0.1633793103448275,0.8732099196646874,3.0794520547945203,44.92054794520548,0
199211,Cash loans,M,N,Y,0,103500.0,89388.0,4477.5,58500.0,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,0.025164,-15182,-1644.0,-5443.0,-5448,1,1,0,1,0,0,Low-skill Laborers,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,Self-employed,0.5059979305057544,0.2506264392823952,0.7886807751817684,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,block of flats,0.0688,Panel,No,0.0,0.0,0.0,0.0,-29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.8636521739130435,0.0432608695652173,0.6544502617801047,4.504109589041096,41.59452054794521,1
233983,Cash loans,M,N,Y,0,225000.0,900000.0,30816.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.009549,-17927,-1682.0,-843.0,-1468,1,1,1,1,0,0,Core staff,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Insurance,0.6614818476578826,0.6213561265806405,0.5352762504724826,0.0505,0.0763,0.9985,0.08,0.069,0.2917,0.0481,0.0629,0.0362,0.0515,0.0746,0.9985,0.0806,0.069,0.2917,0.0458,0.0656,0.0383,0.051,0.0758,0.9985,0.08,0.069,0.2917,0.0487,0.0641,0.0369,block of flats,0.0725,"Stone, brick",No,1.0,0.0,1.0,0.0,-192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.13696,1.0,4.608219178082192,49.11506849315069,0
307722,Cash loans,M,Y,Y,2,360000.0,450072.0,48600.0,427500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009549,-11561,-2346.0,-3631.0,-3778,1,1,0,1,0,0,Managers,4.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.4143628485274067,0.5396844360883994,0.3962195720630885,0.166,0.0763,0.9836,0.0,0.1034,0.3333,0.0481,0.0745,0.0036,0.1691,0.0746,0.9836,0.0,0.1034,0.3333,0.0458,0.0731,0.0011,0.1676,0.0758,0.9836,0.0,0.1034,0.3333,0.0487,0.0749,0.0031,block of flats,0.1169,Panel,No,0.0,0.0,0.0,0.0,-119.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.2502,0.135,0.9498480243161094,6.427397260273972,31.673972602739727,0
245712,Cash loans,M,Y,Y,0,180000.0,640080.0,31261.5,450000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.035792,-9534,-766.0,-4373.0,-2204,1,1,0,1,0,0,Drivers,1.0,2,2,THURSDAY,15,0,0,0,0,0,0,Transport: type 3,0.5059979305057544,0.2575181400667737,0.5352762504724826,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,block of flats,0.0688,Panel,No,0.0,0.0,0.0,0.0,-437.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.556,0.173675,0.703037120359955,2.0986301369863014,26.12054794520548,0
281028,Cash loans,F,N,Y,0,45000.0,277969.5,15651.0,229500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.005313,-22834,-1648.0,-12244.0,-632,1,0,0,1,1,0,Laborers,2.0,2,2,THURSDAY,17,0,0,0,0,0,0,XNA,0.5059979305057544,0.7776369723408686,0.7076993447402619,0.0876,0.0917,0.9831,0.0,0.2069,0.1667,0.0713,0.052,0.0,0.0893,0.0951,0.9831,0.0,0.2069,0.1667,0.0729,0.0542,0.0,0.0885,0.0917,0.9831,0.0,0.2069,0.1667,0.0726,0.053,0.0,block of flats,0.071,Panel,No,0.0,0.0,0.0,0.0,-2246.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,6.1771,0.3478,0.8256301500704214,4.515068493150685,62.55890410958904,0
244755,Revolving loans,F,N,Y,1,81000.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-13524,-4480.0,-1510.0,-348,1,1,0,1,0,0,Secretaries,3.0,2,2,SUNDAY,13,0,0,0,0,0,0,Medicine,0.5059979305057544,0.6686360407220874,0.2955826421513093,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,block of flats,0.0688,Panel,No,0.0,0.0,0.0,0.0,-161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4.166666666666667,0.2083333333333333,1.0,12.273972602739724,37.05205479452055,1
363841,Cash loans,M,Y,N,0,202500.0,254700.0,13068.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-15126,-8249.0,-1578.0,-4660,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 1,0.3649315953863447,0.6286797412272094,0.8406665596573005,0.1402,0.1332,0.9975,0.1464,0.1262,0.375,0.0,0.1847,0.0251,0.1239,0.1234,0.9975,0.1611,0.1379,0.375,0.0,0.1736,0.0174,0.1499,0.1245,0.9975,0.16,0.1379,0.375,0.0,0.1853,0.0169,block of flats,0.1741,"Stone, brick",No,3.0,1.0,3.0,0.0,-2621.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.257777777777778,0.0645333333333333,0.8833922261484098,22.6,41.44109589041096,0
363689,Cash loans,F,N,Y,1,112500.0,169155.0,17892.0,153000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0228,-10174,-113.0,-314.0,-2806,1,1,0,1,0,1,Core staff,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Trade: type 7,0.5059979305057544,0.149655409973927,0.1735274304649146,0.1052,0.0763,0.9811,0.0,0.069,0.2917,0.0481,0.0697,0.0124,0.1071,0.0746,0.9811,0.0,0.069,0.2917,0.0458,0.0727,0.0131,0.1062,0.0758,0.9811,0.0,0.069,0.2917,0.0487,0.071,0.0127,block of flats,0.0576,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,2.0,1.5036,0.15904,0.9044958765629156,0.3095890410958904,27.873972602739727,0
141315,Cash loans,M,N,Y,0,67500.0,808650.0,26217.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-21975,-1648.0,-13200.0,-4644,1,0,0,1,1,0,Laborers,2.0,2,2,MONDAY,17,0,0,0,0,0,0,XNA,0.5059979305057544,0.5201419546626572,0.5954562029091491,0.0876,0.0763,0.9816,0.0,0.1379,0.1667,0.0481,0.0745,0.0036,0.084,0.0746,0.9816,0.0,0.1379,0.1667,0.0458,0.0731,0.0011,0.0864,0.0758,0.9816,0.0,0.1379,0.1667,0.0487,0.0749,0.0031,block of flats,0.0688,Panel,No,14.0,0.0,14.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.3884,0.8347245409015025,4.515068493150685,60.2054794520548,0
250677,Cash loans,M,Y,Y,0,427500.0,1755000.0,61002.0,1755000.0,Family,Working,Higher education,Married,House / apartment,0.0035409999999999,-14490,-967.0,-905.0,-2957,1,1,0,1,0,0,IT staff,2.0,1,1,SUNDAY,10,0,0,0,0,0,0,School,0.7045204209802842,0.7562772166941103,0.5902333386185574,0.0072,0.0,0.9891,0.0,0.069,0.0,0.0061,0.0055,0.0019,0.0074,0.0,0.9891,0.0,0.069,0.0,0.0062,0.0057,0.002,0.0073,0.0,0.9891,0.0,0.069,0.0,0.0062,0.0056,0.0019,block of flats,0.0048,Wooden,No,0.0,0.0,0.0,0.0,-2312.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,4.105263157894737,0.1426947368421052,1.0,2.649315068493151,39.6986301369863,0
401978,Cash loans,F,Y,N,1,225000.0,723996.0,28458.0,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.022625,-12632,-487.0,-6776.0,-3058,1,1,0,1,1,0,Sales staff,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.5023010762591839,0.7331538814498764,0.5726825047161584,0.0825,0.0788,0.9727,0.0,0.1379,0.1667,0.0533,0.0635,0.0,0.084,0.0818,0.9727,0.0,0.1379,0.1667,0.0546,0.0662,0.0,0.0833,0.0788,0.9727,0.0,0.1379,0.1667,0.0543,0.0647,0.0,block of flats,0.05,Panel,No,0.0,0.0,0.0,0.0,-1901.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,3.21776,0.12648,0.8080155138978669,1.3342465753424655,34.608219178082194,0
